,labels,directory
8501,137,data\CMATERdb\IsolatedTrain\137\bcc000158.bmp
8500,137,data\CMATERdb\IsolatedTrain\137\bcc000157.bmp
8499,137,data\CMATERdb\IsolatedTrain\137\bcc000156.bmp
8508,137,data\CMATERdb\IsolatedTrain\137\bcc000165.bmp
8520,137,data\CMATERdb\IsolatedTrain\137\bcc000177.bmp
8521,137,data\CMATERdb\IsolatedTrain\137\bcc000178.bmp
8522,137,data\CMATERdb\IsolatedTrain\137\bcc000179.bmp
8543,137,data\CMATERdb\IsolatedTrain\137\bcc000200.bmp
8542,137,data\CMATERdb\IsolatedTrain\137\bcc000199.bmp
8541,137,data\CMATERdb\IsolatedTrain\137\bcc000198.bmp
8540,137,data\CMATERdb\IsolatedTrain\137\bcc000197.bmp
8539,137,data\CMATERdb\IsolatedTrain\137\bcc000196.bmp
8538,137,data\CMATERdb\IsolatedTrain\137\bcc000195.bmp
8537,137,data\CMATERdb\IsolatedTrain\137\bcc000194.bmp
8536,137,data\CMATERdb\IsolatedTrain\137\bcc000193.bmp
8535,137,data\CMATERdb\IsolatedTrain\137\bcc000192.bmp
8534,137,data\CMATERdb\IsolatedTrain\137\bcc000191.bmp
8533,137,data\CMATERdb\IsolatedTrain\137\bcc000190.bmp
8532,137,data\CMATERdb\IsolatedTrain\137\bcc000189.bmp
8531,137,data\CMATERdb\IsolatedTrain\137\bcc000188.bmp
8530,137,data\CMATERdb\IsolatedTrain\137\bcc000187.bmp
8529,137,data\CMATERdb\IsolatedTrain\137\bcc000186.bmp
8528,137,data\CMATERdb\IsolatedTrain\137\bcc000185.bmp
8527,137,data\CMATERdb\IsolatedTrain\137\bcc000184.bmp
8526,137,data\CMATERdb\IsolatedTrain\137\bcc000183.bmp
8525,137,data\CMATERdb\IsolatedTrain\137\bcc000182.bmp
8524,137,data\CMATERdb\IsolatedTrain\137\bcc000181.bmp
8523,137,data\CMATERdb\IsolatedTrain\137\bcc000180.bmp
8498,137,data\CMATERdb\IsolatedTrain\137\bcc000155.bmp
8497,137,data\CMATERdb\IsolatedTrain\137\bcc000154.bmp
8504,137,data\CMATERdb\IsolatedTrain\137\bcc000161.bmp
8495,137,data\CMATERdb\IsolatedTrain\137\bcc000152.bmp
8469,137,data\CMATERdb\IsolatedTrain\137\bcc000126.bmp
8468,137,data\CMATERdb\IsolatedTrain\137\bcc000125.bmp
8467,137,data\CMATERdb\IsolatedTrain\137\bcc000124.bmp
8466,137,data\CMATERdb\IsolatedTrain\137\bcc000123.bmp
8496,137,data\CMATERdb\IsolatedTrain\137\bcc000153.bmp
8464,137,data\CMATERdb\IsolatedTrain\137\bcc000121.bmp
8463,137,data\CMATERdb\IsolatedTrain\137\bcc000120.bmp
8462,137,data\CMATERdb\IsolatedTrain\137\bcc000119.bmp
8461,137,data\CMATERdb\IsolatedTrain\137\bcc000118.bmp
8470,137,data\CMATERdb\IsolatedTrain\137\bcc000127.bmp
8460,137,data\CMATERdb\IsolatedTrain\137\bcc000117.bmp
8458,137,data\CMATERdb\IsolatedTrain\137\bcc000115.bmp
8457,137,data\CMATERdb\IsolatedTrain\137\bcc000114.bmp
8456,137,data\CMATERdb\IsolatedTrain\137\bcc000113.bmp
8455,137,data\CMATERdb\IsolatedTrain\137\bcc000112.bmp
8454,137,data\CMATERdb\IsolatedTrain\137\bcc000111.bmp
8453,137,data\CMATERdb\IsolatedTrain\137\bcc000110.bmp
8452,137,data\CMATERdb\IsolatedTrain\137\bcc000109.bmp
8451,137,data\CMATERdb\IsolatedTrain\137\bcc000108.bmp
8450,137,data\CMATERdb\IsolatedTrain\137\bcc000107.bmp
8459,137,data\CMATERdb\IsolatedTrain\137\bcc000116.bmp
8471,137,data\CMATERdb\IsolatedTrain\137\bcc000128.bmp
8465,137,data\CMATERdb\IsolatedTrain\137\bcc000122.bmp
8473,137,data\CMATERdb\IsolatedTrain\137\bcc000130.bmp
8494,137,data\CMATERdb\IsolatedTrain\137\bcc000151.bmp
8493,137,data\CMATERdb\IsolatedTrain\137\bcc000150.bmp
8492,137,data\CMATERdb\IsolatedTrain\137\bcc000149.bmp
8472,137,data\CMATERdb\IsolatedTrain\137\bcc000129.bmp
8370,137,data\CMATERdb\IsolatedTrain\137\bcc000027.bmp
8489,137,data\CMATERdb\IsolatedTrain\137\bcc000146.bmp
8488,137,data\CMATERdb\IsolatedTrain\137\bcc000145.bmp
8487,137,data\CMATERdb\IsolatedTrain\137\bcc000144.bmp
8486,137,data\CMATERdb\IsolatedTrain\137\bcc000143.bmp
8485,137,data\CMATERdb\IsolatedTrain\137\bcc000142.bmp
8491,137,data\CMATERdb\IsolatedTrain\137\bcc000148.bmp
8483,137,data\CMATERdb\IsolatedTrain\137\bcc000140.bmp
8484,137,data\CMATERdb\IsolatedTrain\137\bcc000141.bmp
8474,137,data\CMATERdb\IsolatedTrain\137\bcc000131.bmp
8475,137,data\CMATERdb\IsolatedTrain\137\bcc000132.bmp
8476,137,data\CMATERdb\IsolatedTrain\137\bcc000133.bmp
8477,137,data\CMATERdb\IsolatedTrain\137\bcc000134.bmp
8371,137,data\CMATERdb\IsolatedTrain\137\bcc000028.bmp
8479,137,data\CMATERdb\IsolatedTrain\137\bcc000136.bmp
8480,137,data\CMATERdb\IsolatedTrain\137\bcc000137.bmp
8481,137,data\CMATERdb\IsolatedTrain\137\bcc000138.bmp
8482,137,data\CMATERdb\IsolatedTrain\137\bcc000139.bmp
8478,137,data\CMATERdb\IsolatedTrain\137\bcc000135.bmp
8546,138,data\CMATERdb\IsolatedTrain\138\bcc000002.bmp
8547,138,data\CMATERdb\IsolatedTrain\138\bcc000003.bmp
8548,138,data\CMATERdb\IsolatedTrain\138\bcc000004.bmp
8549,138,data\CMATERdb\IsolatedTrain\138\bcc000005.bmp
8550,138,data\CMATERdb\IsolatedTrain\138\bcc000006.bmp
8551,138,data\CMATERdb\IsolatedTrain\138\bcc000007.bmp
8553,138,data\CMATERdb\IsolatedTrain\138\bcc000009.bmp
8554,138,data\CMATERdb\IsolatedTrain\138\bcc000010.bmp
8555,138,data\CMATERdb\IsolatedTrain\138\bcc000011.bmp
8556,138,data\CMATERdb\IsolatedTrain\138\bcc000012.bmp
8558,138,data\CMATERdb\IsolatedTrain\138\bcc000014.bmp
8559,138,data\CMATERdb\IsolatedTrain\138\bcc000015.bmp
8552,138,data\CMATERdb\IsolatedTrain\138\bcc000008.bmp
8557,138,data\CMATERdb\IsolatedTrain\138\bcc000013.bmp
8583,138,data\CMATERdb\IsolatedTrain\138\bcc000039.bmp
8545,138,data\CMATERdb\IsolatedTrain\138\bcc000001.bmp
8679,138,data\CMATERdb\IsolatedTrain\138\bcc000135.bmp
8680,138,data\CMATERdb\IsolatedTrain\138\bcc000136.bmp
8681,138,data\CMATERdb\IsolatedTrain\138\bcc000137.bmp
8682,138,data\CMATERdb\IsolatedTrain\138\bcc000138.bmp
8683,138,data\CMATERdb\IsolatedTrain\138\bcc000139.bmp
8684,138,data\CMATERdb\IsolatedTrain\138\bcc000140.bmp
8685,138,data\CMATERdb\IsolatedTrain\138\bcc000141.bmp
8686,138,data\CMATERdb\IsolatedTrain\138\bcc000142.bmp
8687,138,data\CMATERdb\IsolatedTrain\138\bcc000143.bmp
8688,138,data\CMATERdb\IsolatedTrain\138\bcc000144.bmp
8689,138,data\CMATERdb\IsolatedTrain\138\bcc000145.bmp
8690,138,data\CMATERdb\IsolatedTrain\138\bcc000146.bmp
8691,138,data\CMATERdb\IsolatedTrain\138\bcc000147.bmp
8692,138,data\CMATERdb\IsolatedTrain\138\bcc000148.bmp
8693,138,data\CMATERdb\IsolatedTrain\138\bcc000149.bmp
8694,138,data\CMATERdb\IsolatedTrain\138\bcc000150.bmp
8695,138,data\CMATERdb\IsolatedTrain\138\bcc000151.bmp
8696,138,data\CMATERdb\IsolatedTrain\138\bcc000152.bmp
8697,138,data\CMATERdb\IsolatedTrain\138\bcc000153.bmp
8678,138,data\CMATERdb\IsolatedTrain\138\bcc000134.bmp
8677,138,data\CMATERdb\IsolatedTrain\138\bcc000133.bmp
8676,138,data\CMATERdb\IsolatedTrain\138\bcc000132.bmp
8675,138,data\CMATERdb\IsolatedTrain\138\bcc000131.bmp
8655,138,data\CMATERdb\IsolatedTrain\138\bcc000111.bmp
8656,138,data\CMATERdb\IsolatedTrain\138\bcc000112.bmp
8657,138,data\CMATERdb\IsolatedTrain\138\bcc000113.bmp
8658,138,data\CMATERdb\IsolatedTrain\138\bcc000114.bmp
8659,138,data\CMATERdb\IsolatedTrain\138\bcc000115.bmp
8660,138,data\CMATERdb\IsolatedTrain\138\bcc000116.bmp
8661,138,data\CMATERdb\IsolatedTrain\138\bcc000117.bmp
8662,138,data\CMATERdb\IsolatedTrain\138\bcc000118.bmp
8663,138,data\CMATERdb\IsolatedTrain\138\bcc000119.bmp
8698,138,data\CMATERdb\IsolatedTrain\138\bcc000154.bmp
8664,138,data\CMATERdb\IsolatedTrain\138\bcc000120.bmp
8666,138,data\CMATERdb\IsolatedTrain\138\bcc000122.bmp
8667,138,data\CMATERdb\IsolatedTrain\138\bcc000123.bmp
8668,138,data\CMATERdb\IsolatedTrain\138\bcc000124.bmp
8669,138,data\CMATERdb\IsolatedTrain\138\bcc000125.bmp
8670,138,data\CMATERdb\IsolatedTrain\138\bcc000126.bmp
8671,138,data\CMATERdb\IsolatedTrain\138\bcc000127.bmp
8672,138,data\CMATERdb\IsolatedTrain\138\bcc000128.bmp
8673,138,data\CMATERdb\IsolatedTrain\138\bcc000129.bmp
8674,138,data\CMATERdb\IsolatedTrain\138\bcc000130.bmp
8665,138,data\CMATERdb\IsolatedTrain\138\bcc000121.bmp
8654,138,data\CMATERdb\IsolatedTrain\138\bcc000110.bmp
8699,138,data\CMATERdb\IsolatedTrain\138\bcc000155.bmp
8701,138,data\CMATERdb\IsolatedTrain\138\bcc000157.bmp
8726,138,data\CMATERdb\IsolatedTrain\138\bcc000182.bmp
8727,138,data\CMATERdb\IsolatedTrain\138\bcc000183.bmp
8728,138,data\CMATERdb\IsolatedTrain\138\bcc000184.bmp
8729,138,data\CMATERdb\IsolatedTrain\138\bcc000185.bmp
8730,138,data\CMATERdb\IsolatedTrain\138\bcc000186.bmp
8731,138,data\CMATERdb\IsolatedTrain\138\bcc000187.bmp
8732,138,data\CMATERdb\IsolatedTrain\138\bcc000188.bmp
8733,138,data\CMATERdb\IsolatedTrain\138\bcc000189.bmp
8734,138,data\CMATERdb\IsolatedTrain\138\bcc000190.bmp
8735,138,data\CMATERdb\IsolatedTrain\138\bcc000191.bmp
8736,138,data\CMATERdb\IsolatedTrain\138\bcc000192.bmp
8737,138,data\CMATERdb\IsolatedTrain\138\bcc000193.bmp
8738,138,data\CMATERdb\IsolatedTrain\138\bcc000194.bmp
8739,138,data\CMATERdb\IsolatedTrain\138\bcc000195.bmp
8747,138,data\CMATERdb\IsolatedTrain\138\bcc000203.bmp
8746,138,data\CMATERdb\IsolatedTrain\138\bcc000202.bmp
8745,138,data\CMATERdb\IsolatedTrain\138\bcc000201.bmp
8744,138,data\CMATERdb\IsolatedTrain\138\bcc000200.bmp
8743,138,data\CMATERdb\IsolatedTrain\138\bcc000199.bmp
8725,138,data\CMATERdb\IsolatedTrain\138\bcc000181.bmp
8724,138,data\CMATERdb\IsolatedTrain\138\bcc000180.bmp
8723,138,data\CMATERdb\IsolatedTrain\138\bcc000179.bmp
8722,138,data\CMATERdb\IsolatedTrain\138\bcc000178.bmp
8702,138,data\CMATERdb\IsolatedTrain\138\bcc000158.bmp
8703,138,data\CMATERdb\IsolatedTrain\138\bcc000159.bmp
8704,138,data\CMATERdb\IsolatedTrain\138\bcc000160.bmp
8705,138,data\CMATERdb\IsolatedTrain\138\bcc000161.bmp
8706,138,data\CMATERdb\IsolatedTrain\138\bcc000162.bmp
8707,138,data\CMATERdb\IsolatedTrain\138\bcc000163.bmp
8708,138,data\CMATERdb\IsolatedTrain\138\bcc000164.bmp
8709,138,data\CMATERdb\IsolatedTrain\138\bcc000165.bmp
8710,138,data\CMATERdb\IsolatedTrain\138\bcc000166.bmp
8700,138,data\CMATERdb\IsolatedTrain\138\bcc000156.bmp
8711,138,data\CMATERdb\IsolatedTrain\138\bcc000167.bmp
8713,138,data\CMATERdb\IsolatedTrain\138\bcc000169.bmp
8714,138,data\CMATERdb\IsolatedTrain\138\bcc000170.bmp
8715,138,data\CMATERdb\IsolatedTrain\138\bcc000171.bmp
8716,138,data\CMATERdb\IsolatedTrain\138\bcc000172.bmp
8717,138,data\CMATERdb\IsolatedTrain\138\bcc000173.bmp
8718,138,data\CMATERdb\IsolatedTrain\138\bcc000174.bmp
8719,138,data\CMATERdb\IsolatedTrain\138\bcc000175.bmp
8720,138,data\CMATERdb\IsolatedTrain\138\bcc000176.bmp
8721,138,data\CMATERdb\IsolatedTrain\138\bcc000177.bmp
8712,138,data\CMATERdb\IsolatedTrain\138\bcc000168.bmp
8742,138,data\CMATERdb\IsolatedTrain\138\bcc000198.bmp
8653,138,data\CMATERdb\IsolatedTrain\138\bcc000109.bmp
8651,138,data\CMATERdb\IsolatedTrain\138\bcc000107.bmp
8585,138,data\CMATERdb\IsolatedTrain\138\bcc000041.bmp
8586,138,data\CMATERdb\IsolatedTrain\138\bcc000042.bmp
8587,138,data\CMATERdb\IsolatedTrain\138\bcc000043.bmp
8588,138,data\CMATERdb\IsolatedTrain\138\bcc000044.bmp
8589,138,data\CMATERdb\IsolatedTrain\138\bcc000045.bmp
8590,138,data\CMATERdb\IsolatedTrain\138\bcc000046.bmp
8591,138,data\CMATERdb\IsolatedTrain\138\bcc000047.bmp
8592,138,data\CMATERdb\IsolatedTrain\138\bcc000048.bmp
8593,138,data\CMATERdb\IsolatedTrain\138\bcc000049.bmp
8594,138,data\CMATERdb\IsolatedTrain\138\bcc000050.bmp
8595,138,data\CMATERdb\IsolatedTrain\138\bcc000051.bmp
8596,138,data\CMATERdb\IsolatedTrain\138\bcc000052.bmp
8597,138,data\CMATERdb\IsolatedTrain\138\bcc000053.bmp
8598,138,data\CMATERdb\IsolatedTrain\138\bcc000054.bmp
8599,138,data\CMATERdb\IsolatedTrain\138\bcc000055.bmp
8600,138,data\CMATERdb\IsolatedTrain\138\bcc000056.bmp
8601,138,data\CMATERdb\IsolatedTrain\138\bcc000057.bmp
8602,138,data\CMATERdb\IsolatedTrain\138\bcc000058.bmp
8603,138,data\CMATERdb\IsolatedTrain\138\bcc000059.bmp
8584,138,data\CMATERdb\IsolatedTrain\138\bcc000040.bmp
8582,138,data\CMATERdb\IsolatedTrain\138\bcc000038.bmp
8581,138,data\CMATERdb\IsolatedTrain\138\bcc000037.bmp
8580,138,data\CMATERdb\IsolatedTrain\138\bcc000036.bmp
8560,138,data\CMATERdb\IsolatedTrain\138\bcc000016.bmp
8561,138,data\CMATERdb\IsolatedTrain\138\bcc000017.bmp
8562,138,data\CMATERdb\IsolatedTrain\138\bcc000018.bmp
8563,138,data\CMATERdb\IsolatedTrain\138\bcc000019.bmp
8564,138,data\CMATERdb\IsolatedTrain\138\bcc000020.bmp
8565,138,data\CMATERdb\IsolatedTrain\138\bcc000021.bmp
8566,138,data\CMATERdb\IsolatedTrain\138\bcc000022.bmp
8567,138,data\CMATERdb\IsolatedTrain\138\bcc000023.bmp
8568,138,data\CMATERdb\IsolatedTrain\138\bcc000024.bmp
8604,138,data\CMATERdb\IsolatedTrain\138\bcc000060.bmp
8569,138,data\CMATERdb\IsolatedTrain\138\bcc000025.bmp
8571,138,data\CMATERdb\IsolatedTrain\138\bcc000027.bmp
8572,138,data\CMATERdb\IsolatedTrain\138\bcc000028.bmp
8573,138,data\CMATERdb\IsolatedTrain\138\bcc000029.bmp
8574,138,data\CMATERdb\IsolatedTrain\138\bcc000030.bmp
8575,138,data\CMATERdb\IsolatedTrain\138\bcc000031.bmp
8576,138,data\CMATERdb\IsolatedTrain\138\bcc000032.bmp
8577,138,data\CMATERdb\IsolatedTrain\138\bcc000033.bmp
8578,138,data\CMATERdb\IsolatedTrain\138\bcc000034.bmp
8579,138,data\CMATERdb\IsolatedTrain\138\bcc000035.bmp
8570,138,data\CMATERdb\IsolatedTrain\138\bcc000026.bmp
8652,138,data\CMATERdb\IsolatedTrain\138\bcc000108.bmp
8605,138,data\CMATERdb\IsolatedTrain\138\bcc000061.bmp
8607,138,data\CMATERdb\IsolatedTrain\138\bcc000063.bmp
8632,138,data\CMATERdb\IsolatedTrain\138\bcc000088.bmp
8633,138,data\CMATERdb\IsolatedTrain\138\bcc000089.bmp
8634,138,data\CMATERdb\IsolatedTrain\138\bcc000090.bmp
8635,138,data\CMATERdb\IsolatedTrain\138\bcc000091.bmp
8636,138,data\CMATERdb\IsolatedTrain\138\bcc000092.bmp
8637,138,data\CMATERdb\IsolatedTrain\138\bcc000093.bmp
8638,138,data\CMATERdb\IsolatedTrain\138\bcc000094.bmp
8639,138,data\CMATERdb\IsolatedTrain\138\bcc000095.bmp
8640,138,data\CMATERdb\IsolatedTrain\138\bcc000096.bmp
8641,138,data\CMATERdb\IsolatedTrain\138\bcc000097.bmp
8642,138,data\CMATERdb\IsolatedTrain\138\bcc000098.bmp
8643,138,data\CMATERdb\IsolatedTrain\138\bcc000099.bmp
8644,138,data\CMATERdb\IsolatedTrain\138\bcc000100.bmp
8645,138,data\CMATERdb\IsolatedTrain\138\bcc000101.bmp
8646,138,data\CMATERdb\IsolatedTrain\138\bcc000102.bmp
8647,138,data\CMATERdb\IsolatedTrain\138\bcc000103.bmp
8648,138,data\CMATERdb\IsolatedTrain\138\bcc000104.bmp
8649,138,data\CMATERdb\IsolatedTrain\138\bcc000105.bmp
8650,138,data\CMATERdb\IsolatedTrain\138\bcc000106.bmp
8631,138,data\CMATERdb\IsolatedTrain\138\bcc000087.bmp
8630,138,data\CMATERdb\IsolatedTrain\138\bcc000086.bmp
8629,138,data\CMATERdb\IsolatedTrain\138\bcc000085.bmp
8628,138,data\CMATERdb\IsolatedTrain\138\bcc000084.bmp
8608,138,data\CMATERdb\IsolatedTrain\138\bcc000064.bmp
8609,138,data\CMATERdb\IsolatedTrain\138\bcc000065.bmp
8610,138,data\CMATERdb\IsolatedTrain\138\bcc000066.bmp
8611,138,data\CMATERdb\IsolatedTrain\138\bcc000067.bmp
8612,138,data\CMATERdb\IsolatedTrain\138\bcc000068.bmp
8613,138,data\CMATERdb\IsolatedTrain\138\bcc000069.bmp
8614,138,data\CMATERdb\IsolatedTrain\138\bcc000070.bmp
8615,138,data\CMATERdb\IsolatedTrain\138\bcc000071.bmp
8616,138,data\CMATERdb\IsolatedTrain\138\bcc000072.bmp
8606,138,data\CMATERdb\IsolatedTrain\138\bcc000062.bmp
8617,138,data\CMATERdb\IsolatedTrain\138\bcc000073.bmp
8619,138,data\CMATERdb\IsolatedTrain\138\bcc000075.bmp
8620,138,data\CMATERdb\IsolatedTrain\138\bcc000076.bmp
8621,138,data\CMATERdb\IsolatedTrain\138\bcc000077.bmp
8622,138,data\CMATERdb\IsolatedTrain\138\bcc000078.bmp
8623,138,data\CMATERdb\IsolatedTrain\138\bcc000079.bmp
8624,138,data\CMATERdb\IsolatedTrain\138\bcc000080.bmp
8625,138,data\CMATERdb\IsolatedTrain\138\bcc000081.bmp
8626,138,data\CMATERdb\IsolatedTrain\138\bcc000082.bmp
8627,138,data\CMATERdb\IsolatedTrain\138\bcc000083.bmp
8618,138,data\CMATERdb\IsolatedTrain\138\bcc000074.bmp
8544,138,data\CMATERdb\IsolatedTrain\138\bcc000000.bmp
8740,138,data\CMATERdb\IsolatedTrain\138\bcc000196.bmp
8741,138,data\CMATERdb\IsolatedTrain\138\bcc000197.bmp
8888,139,data\CMATERdb\IsolatedTrain\139\bcc000140.bmp
8873,139,data\CMATERdb\IsolatedTrain\139\bcc000125.bmp
8874,139,data\CMATERdb\IsolatedTrain\139\bcc000126.bmp
8875,139,data\CMATERdb\IsolatedTrain\139\bcc000127.bmp
8876,139,data\CMATERdb\IsolatedTrain\139\bcc000128.bmp
8877,139,data\CMATERdb\IsolatedTrain\139\bcc000129.bmp
8878,139,data\CMATERdb\IsolatedTrain\139\bcc000130.bmp
8879,139,data\CMATERdb\IsolatedTrain\139\bcc000131.bmp
8880,139,data\CMATERdb\IsolatedTrain\139\bcc000132.bmp
8881,139,data\CMATERdb\IsolatedTrain\139\bcc000133.bmp
8882,139,data\CMATERdb\IsolatedTrain\139\bcc000134.bmp
8883,139,data\CMATERdb\IsolatedTrain\139\bcc000135.bmp
8884,139,data\CMATERdb\IsolatedTrain\139\bcc000136.bmp
8885,139,data\CMATERdb\IsolatedTrain\139\bcc000137.bmp
8886,139,data\CMATERdb\IsolatedTrain\139\bcc000138.bmp
8887,139,data\CMATERdb\IsolatedTrain\139\bcc000139.bmp
8889,139,data\CMATERdb\IsolatedTrain\139\bcc000141.bmp
8890,139,data\CMATERdb\IsolatedTrain\139\bcc000142.bmp
8891,139,data\CMATERdb\IsolatedTrain\139\bcc000143.bmp
8892,139,data\CMATERdb\IsolatedTrain\139\bcc000144.bmp
8893,139,data\CMATERdb\IsolatedTrain\139\bcc000145.bmp
8872,139,data\CMATERdb\IsolatedTrain\139\bcc000124.bmp
8871,139,data\CMATERdb\IsolatedTrain\139\bcc000123.bmp
8870,139,data\CMATERdb\IsolatedTrain\139\bcc000122.bmp
8869,139,data\CMATERdb\IsolatedTrain\139\bcc000121.bmp
8847,139,data\CMATERdb\IsolatedTrain\139\bcc000099.bmp
8848,139,data\CMATERdb\IsolatedTrain\139\bcc000100.bmp
8849,139,data\CMATERdb\IsolatedTrain\139\bcc000101.bmp
8850,139,data\CMATERdb\IsolatedTrain\139\bcc000102.bmp
8851,139,data\CMATERdb\IsolatedTrain\139\bcc000103.bmp
8852,139,data\CMATERdb\IsolatedTrain\139\bcc000104.bmp
8853,139,data\CMATERdb\IsolatedTrain\139\bcc000105.bmp
8854,139,data\CMATERdb\IsolatedTrain\139\bcc000106.bmp
8855,139,data\CMATERdb\IsolatedTrain\139\bcc000107.bmp
8856,139,data\CMATERdb\IsolatedTrain\139\bcc000108.bmp
8857,139,data\CMATERdb\IsolatedTrain\139\bcc000109.bmp
8858,139,data\CMATERdb\IsolatedTrain\139\bcc000110.bmp
8859,139,data\CMATERdb\IsolatedTrain\139\bcc000111.bmp
8860,139,data\CMATERdb\IsolatedTrain\139\bcc000112.bmp
8861,139,data\CMATERdb\IsolatedTrain\139\bcc000113.bmp
8862,139,data\CMATERdb\IsolatedTrain\139\bcc000114.bmp
8863,139,data\CMATERdb\IsolatedTrain\139\bcc000115.bmp
8864,139,data\CMATERdb\IsolatedTrain\139\bcc000116.bmp
8866,139,data\CMATERdb\IsolatedTrain\139\bcc000118.bmp
8867,139,data\CMATERdb\IsolatedTrain\139\bcc000119.bmp
8868,139,data\CMATERdb\IsolatedTrain\139\bcc000120.bmp
8894,139,data\CMATERdb\IsolatedTrain\139\bcc000146.bmp
8895,139,data\CMATERdb\IsolatedTrain\139\bcc000147.bmp
8896,139,data\CMATERdb\IsolatedTrain\139\bcc000148.bmp
8897,139,data\CMATERdb\IsolatedTrain\139\bcc000149.bmp
8923,139,data\CMATERdb\IsolatedTrain\139\bcc000175.bmp
8924,139,data\CMATERdb\IsolatedTrain\139\bcc000176.bmp
8925,139,data\CMATERdb\IsolatedTrain\139\bcc000177.bmp
8926,139,data\CMATERdb\IsolatedTrain\139\bcc000178.bmp
8927,139,data\CMATERdb\IsolatedTrain\139\bcc000179.bmp
8928,139,data\CMATERdb\IsolatedTrain\139\bcc000180.bmp
8929,139,data\CMATERdb\IsolatedTrain\139\bcc000181.bmp
8930,139,data\CMATERdb\IsolatedTrain\139\bcc000182.bmp
8931,139,data\CMATERdb\IsolatedTrain\139\bcc000183.bmp
8932,139,data\CMATERdb\IsolatedTrain\139\bcc000184.bmp
8933,139,data\CMATERdb\IsolatedTrain\139\bcc000185.bmp
8934,139,data\CMATERdb\IsolatedTrain\139\bcc000186.bmp
8935,139,data\CMATERdb\IsolatedTrain\139\bcc000187.bmp
8936,139,data\CMATERdb\IsolatedTrain\139\bcc000188.bmp
8937,139,data\CMATERdb\IsolatedTrain\139\bcc000189.bmp
8938,139,data\CMATERdb\IsolatedTrain\139\bcc000190.bmp
8939,139,data\CMATERdb\IsolatedTrain\139\bcc000191.bmp
8940,139,data\CMATERdb\IsolatedTrain\139\bcc000192.bmp
8941,139,data\CMATERdb\IsolatedTrain\139\bcc000193.bmp
8942,139,data\CMATERdb\IsolatedTrain\139\bcc000194.bmp
8943,139,data\CMATERdb\IsolatedTrain\139\bcc000195.bmp
8922,139,data\CMATERdb\IsolatedTrain\139\bcc000174.bmp
8846,139,data\CMATERdb\IsolatedTrain\139\bcc000098.bmp
8921,139,data\CMATERdb\IsolatedTrain\139\bcc000173.bmp
8919,139,data\CMATERdb\IsolatedTrain\139\bcc000171.bmp
8898,139,data\CMATERdb\IsolatedTrain\139\bcc000150.bmp
8899,139,data\CMATERdb\IsolatedTrain\139\bcc000151.bmp
8900,139,data\CMATERdb\IsolatedTrain\139\bcc000152.bmp
8901,139,data\CMATERdb\IsolatedTrain\139\bcc000153.bmp
8902,139,data\CMATERdb\IsolatedTrain\139\bcc000154.bmp
8903,139,data\CMATERdb\IsolatedTrain\139\bcc000155.bmp
8904,139,data\CMATERdb\IsolatedTrain\139\bcc000156.bmp
8905,139,data\CMATERdb\IsolatedTrain\139\bcc000157.bmp
8906,139,data\CMATERdb\IsolatedTrain\139\bcc000158.bmp
8907,139,data\CMATERdb\IsolatedTrain\139\bcc000159.bmp
8908,139,data\CMATERdb\IsolatedTrain\139\bcc000160.bmp
8909,139,data\CMATERdb\IsolatedTrain\139\bcc000161.bmp
8910,139,data\CMATERdb\IsolatedTrain\139\bcc000162.bmp
8911,139,data\CMATERdb\IsolatedTrain\139\bcc000163.bmp
8912,139,data\CMATERdb\IsolatedTrain\139\bcc000164.bmp
8913,139,data\CMATERdb\IsolatedTrain\139\bcc000165.bmp
8914,139,data\CMATERdb\IsolatedTrain\139\bcc000166.bmp
8915,139,data\CMATERdb\IsolatedTrain\139\bcc000167.bmp
8916,139,data\CMATERdb\IsolatedTrain\139\bcc000168.bmp
8917,139,data\CMATERdb\IsolatedTrain\139\bcc000169.bmp
8918,139,data\CMATERdb\IsolatedTrain\139\bcc000170.bmp
8920,139,data\CMATERdb\IsolatedTrain\139\bcc000172.bmp
8845,139,data\CMATERdb\IsolatedTrain\139\bcc000097.bmp
8865,139,data\CMATERdb\IsolatedTrain\139\bcc000117.bmp
8843,139,data\CMATERdb\IsolatedTrain\139\bcc000095.bmp
8773,139,data\CMATERdb\IsolatedTrain\139\bcc000025.bmp
8774,139,data\CMATERdb\IsolatedTrain\139\bcc000026.bmp
8775,139,data\CMATERdb\IsolatedTrain\139\bcc000027.bmp
8844,139,data\CMATERdb\IsolatedTrain\139\bcc000096.bmp
8777,139,data\CMATERdb\IsolatedTrain\139\bcc000029.bmp
8778,139,data\CMATERdb\IsolatedTrain\139\bcc000030.bmp
8779,139,data\CMATERdb\IsolatedTrain\139\bcc000031.bmp
8780,139,data\CMATERdb\IsolatedTrain\139\bcc000032.bmp
8781,139,data\CMATERdb\IsolatedTrain\139\bcc000033.bmp
8782,139,data\CMATERdb\IsolatedTrain\139\bcc000034.bmp
8783,139,data\CMATERdb\IsolatedTrain\139\bcc000035.bmp
8784,139,data\CMATERdb\IsolatedTrain\139\bcc000036.bmp
8785,139,data\CMATERdb\IsolatedTrain\139\bcc000037.bmp
8786,139,data\CMATERdb\IsolatedTrain\139\bcc000038.bmp
8787,139,data\CMATERdb\IsolatedTrain\139\bcc000039.bmp
8788,139,data\CMATERdb\IsolatedTrain\139\bcc000040.bmp
