,labels,directory
1864,132,data\CMATERdb\IsolatedTest\132\bcc000038.bmp
1857,132,data\CMATERdb\IsolatedTest\132\bcc000031.bmp
1858,132,data\CMATERdb\IsolatedTest\132\bcc000032.bmp
1859,132,data\CMATERdb\IsolatedTest\132\bcc000033.bmp
1860,132,data\CMATERdb\IsolatedTest\132\bcc000034.bmp
1861,132,data\CMATERdb\IsolatedTest\132\bcc000035.bmp
1862,132,data\CMATERdb\IsolatedTest\132\bcc000036.bmp
1863,132,data\CMATERdb\IsolatedTest\132\bcc000037.bmp
1847,132,data\CMATERdb\IsolatedTest\132\bcc000021.bmp
1856,132,data\CMATERdb\IsolatedTest\132\bcc000030.bmp
1846,132,data\CMATERdb\IsolatedTest\132\bcc000020.bmp
1835,132,data\CMATERdb\IsolatedTest\132\bcc000009.bmp
1844,132,data\CMATERdb\IsolatedTest\132\bcc000018.bmp
1845,132,data\CMATERdb\IsolatedTest\132\bcc000019.bmp
1826,132,data\CMATERdb\IsolatedTest\132\bcc000000.bmp
1827,132,data\CMATERdb\IsolatedTest\132\bcc000001.bmp
1829,132,data\CMATERdb\IsolatedTest\132\bcc000003.bmp
1830,132,data\CMATERdb\IsolatedTest\132\bcc000004.bmp
1831,132,data\CMATERdb\IsolatedTest\132\bcc000005.bmp
1832,132,data\CMATERdb\IsolatedTest\132\bcc000006.bmp
1833,132,data\CMATERdb\IsolatedTest\132\bcc000007.bmp
1828,132,data\CMATERdb\IsolatedTest\132\bcc000002.bmp
1836,132,data\CMATERdb\IsolatedTest\132\bcc000010.bmp
1837,132,data\CMATERdb\IsolatedTest\132\bcc000011.bmp
1838,132,data\CMATERdb\IsolatedTest\132\bcc000012.bmp
1839,132,data\CMATERdb\IsolatedTest\132\bcc000013.bmp
1840,132,data\CMATERdb\IsolatedTest\132\bcc000014.bmp
1841,132,data\CMATERdb\IsolatedTest\132\bcc000015.bmp
1842,132,data\CMATERdb\IsolatedTest\132\bcc000016.bmp
1834,132,data\CMATERdb\IsolatedTest\132\bcc000008.bmp
1843,132,data\CMATERdb\IsolatedTest\132\bcc000017.bmp
1907,133,data\CMATERdb\IsolatedTest\133\2\bcc000014.bmp
1906,133,data\CMATERdb\IsolatedTest\133\2\bcc000013.bmp
1905,133,data\CMATERdb\IsolatedTest\133\2\bcc000012.bmp
1904,133,data\CMATERdb\IsolatedTest\133\2\bcc000011.bmp
1903,133,data\CMATERdb\IsolatedTest\133\2\bcc000010.bmp
1899,133,data\CMATERdb\IsolatedTest\133\2\bcc000006.bmp
1901,133,data\CMATERdb\IsolatedTest\133\2\bcc000008.bmp
1900,133,data\CMATERdb\IsolatedTest\133\2\bcc000007.bmp
1898,133,data\CMATERdb\IsolatedTest\133\2\bcc000005.bmp
1897,133,data\CMATERdb\IsolatedTest\133\2\bcc000004.bmp
1908,133,data\CMATERdb\IsolatedTest\133\2\bcc000015.bmp
1902,133,data\CMATERdb\IsolatedTest\133\2\bcc000009.bmp
1909,133,data\CMATERdb\IsolatedTest\133\2\bcc000016.bmp
1919,133,data\CMATERdb\IsolatedTest\133\2\bcc000026.bmp
1911,133,data\CMATERdb\IsolatedTest\133\2\bcc000018.bmp
1912,133,data\CMATERdb\IsolatedTest\133\2\bcc000019.bmp
1913,133,data\CMATERdb\IsolatedTest\133\2\bcc000020.bmp
1914,133,data\CMATERdb\IsolatedTest\133\2\bcc000021.bmp
1915,133,data\CMATERdb\IsolatedTest\133\2\bcc000022.bmp
1916,133,data\CMATERdb\IsolatedTest\133\2\bcc000023.bmp
1917,133,data\CMATERdb\IsolatedTest\133\2\bcc000024.bmp
1918,133,data\CMATERdb\IsolatedTest\133\2\bcc000025.bmp
1920,133,data\CMATERdb\IsolatedTest\133\2\bcc000027.bmp
1921,133,data\CMATERdb\IsolatedTest\133\2\bcc000028.bmp
1922,133,data\CMATERdb\IsolatedTest\133\2\bcc000029.bmp
1923,133,data\CMATERdb\IsolatedTest\133\2\bcc000030.bmp
1924,133,data\CMATERdb\IsolatedTest\133\2\bcc000031.bmp
1910,133,data\CMATERdb\IsolatedTest\133\2\bcc000017.bmp
1895,133,data\CMATERdb\IsolatedTest\133\2\bcc000002.bmp
1896,133,data\CMATERdb\IsolatedTest\133\2\bcc000003.bmp
1893,133,data\CMATERdb\IsolatedTest\133\2\bcc000000.bmp
1866,133,data\CMATERdb\IsolatedTest\133\1\bcc000000.bmp
1867,133,data\CMATERdb\IsolatedTest\133\1\bcc000001.bmp
1894,133,data\CMATERdb\IsolatedTest\133\2\bcc000001.bmp
1869,133,data\CMATERdb\IsolatedTest\133\1\bcc000003.bmp
1870,133,data\CMATERdb\IsolatedTest\133\1\bcc000004.bmp
1871,133,data\CMATERdb\IsolatedTest\133\1\bcc000005.bmp
1872,133,data\CMATERdb\IsolatedTest\133\1\bcc000006.bmp
1873,133,data\CMATERdb\IsolatedTest\133\1\bcc000007.bmp
1874,133,data\CMATERdb\IsolatedTest\133\1\bcc000008.bmp
1875,133,data\CMATERdb\IsolatedTest\133\1\bcc000009.bmp
1876,133,data\CMATERdb\IsolatedTest\133\1\bcc000010.bmp
1877,133,data\CMATERdb\IsolatedTest\133\1\bcc000011.bmp
1878,133,data\CMATERdb\IsolatedTest\133\1\bcc000012.bmp
1868,133,data\CMATERdb\IsolatedTest\133\1\bcc000002.bmp
1880,133,data\CMATERdb\IsolatedTest\133\1\bcc000014.bmp
1879,133,data\CMATERdb\IsolatedTest\133\1\bcc000013.bmp
1892,133,data\CMATERdb\IsolatedTest\133\1\bcc000026.bmp
1890,133,data\CMATERdb\IsolatedTest\133\1\bcc000024.bmp
1889,133,data\CMATERdb\IsolatedTest\133\1\bcc000023.bmp
1888,133,data\CMATERdb\IsolatedTest\133\1\bcc000022.bmp
1887,133,data\CMATERdb\IsolatedTest\133\1\bcc000021.bmp
1891,133,data\CMATERdb\IsolatedTest\133\1\bcc000025.bmp
1885,133,data\CMATERdb\IsolatedTest\133\1\bcc000019.bmp
1884,133,data\CMATERdb\IsolatedTest\133\1\bcc000018.bmp
1883,133,data\CMATERdb\IsolatedTest\133\1\bcc000017.bmp
1882,133,data\CMATERdb\IsolatedTest\133\1\bcc000016.bmp
1881,133,data\CMATERdb\IsolatedTest\133\1\bcc000015.bmp
1886,133,data\CMATERdb\IsolatedTest\133\1\bcc000020.bmp
1957,134,data\CMATERdb\IsolatedTest\134\bcc000032.bmp
1949,134,data\CMATERdb\IsolatedTest\134\bcc000024.bmp
1950,134,data\CMATERdb\IsolatedTest\134\bcc000025.bmp
1951,134,data\CMATERdb\IsolatedTest\134\bcc000026.bmp
1952,134,data\CMATERdb\IsolatedTest\134\bcc000027.bmp
1953,134,data\CMATERdb\IsolatedTest\134\bcc000028.bmp
1954,134,data\CMATERdb\IsolatedTest\134\bcc000029.bmp
1955,134,data\CMATERdb\IsolatedTest\134\bcc000030.bmp
1956,134,data\CMATERdb\IsolatedTest\134\bcc000031.bmp
1958,134,data\CMATERdb\IsolatedTest\134\bcc000033.bmp
1965,134,data\CMATERdb\IsolatedTest\134\bcc000040.bmp
1960,134,data\CMATERdb\IsolatedTest\134\bcc000035.bmp
1961,134,data\CMATERdb\IsolatedTest\134\bcc000036.bmp
1962,134,data\CMATERdb\IsolatedTest\134\bcc000037.bmp
1963,134,data\CMATERdb\IsolatedTest\134\bcc000038.bmp
1964,134,data\CMATERdb\IsolatedTest\134\bcc000039.bmp
1966,134,data\CMATERdb\IsolatedTest\134\bcc000041.bmp
1967,134,data\CMATERdb\IsolatedTest\134\bcc000042.bmp
1968,134,data\CMATERdb\IsolatedTest\134\bcc000043.bmp
1948,134,data\CMATERdb\IsolatedTest\134\bcc000023.bmp
1969,134,data\CMATERdb\IsolatedTest\134\bcc000044.bmp
1959,134,data\CMATERdb\IsolatedTest\134\bcc000034.bmp
1947,134,data\CMATERdb\IsolatedTest\134\bcc000022.bmp
1932,134,data\CMATERdb\IsolatedTest\134\bcc000007.bmp
1945,134,data\CMATERdb\IsolatedTest\134\bcc000020.bmp
1925,134,data\CMATERdb\IsolatedTest\134\bcc000000.bmp
1926,134,data\CMATERdb\IsolatedTest\134\bcc000001.bmp
1927,134,data\CMATERdb\IsolatedTest\134\bcc000002.bmp
1928,134,data\CMATERdb\IsolatedTest\134\bcc000003.bmp
1929,134,data\CMATERdb\IsolatedTest\134\bcc000004.bmp
1931,134,data\CMATERdb\IsolatedTest\134\bcc000006.bmp
1946,134,data\CMATERdb\IsolatedTest\134\bcc000021.bmp
1933,134,data\CMATERdb\IsolatedTest\134\bcc000008.bmp
1934,134,data\CMATERdb\IsolatedTest\134\bcc000009.bmp
1930,134,data\CMATERdb\IsolatedTest\134\bcc000005.bmp
1936,134,data\CMATERdb\IsolatedTest\134\bcc000011.bmp
1935,134,data\CMATERdb\IsolatedTest\134\bcc000010.bmp
1943,134,data\CMATERdb\IsolatedTest\134\bcc000018.bmp
1942,134,data\CMATERdb\IsolatedTest\134\bcc000017.bmp
1941,134,data\CMATERdb\IsolatedTest\134\bcc000016.bmp
1944,134,data\CMATERdb\IsolatedTest\134\bcc000019.bmp
1939,134,data\CMATERdb\IsolatedTest\134\bcc000014.bmp
1938,134,data\CMATERdb\IsolatedTest\134\bcc000013.bmp
1937,134,data\CMATERdb\IsolatedTest\134\bcc000012.bmp
1940,134,data\CMATERdb\IsolatedTest\134\bcc000015.bmp
2003,135,data\CMATERdb\IsolatedTest\135\bcc000033.bmp
1995,135,data\CMATERdb\IsolatedTest\135\bcc000025.bmp
1996,135,data\CMATERdb\IsolatedTest\135\bcc000026.bmp
1997,135,data\CMATERdb\IsolatedTest\135\bcc000027.bmp
1998,135,data\CMATERdb\IsolatedTest\135\bcc000028.bmp
1999,135,data\CMATERdb\IsolatedTest\135\bcc000029.bmp
2000,135,data\CMATERdb\IsolatedTest\135\bcc000030.bmp
2001,135,data\CMATERdb\IsolatedTest\135\bcc000031.bmp
2002,135,data\CMATERdb\IsolatedTest\135\bcc000032.bmp
2004,135,data\CMATERdb\IsolatedTest\135\bcc000034.bmp
2015,135,data\CMATERdb\IsolatedTest\135\bcc000045.bmp
2006,135,data\CMATERdb\IsolatedTest\135\bcc000036.bmp
2007,135,data\CMATERdb\IsolatedTest\135\bcc000037.bmp
2008,135,data\CMATERdb\IsolatedTest\135\bcc000038.bmp
2009,135,data\CMATERdb\IsolatedTest\135\bcc000039.bmp
2010,135,data\CMATERdb\IsolatedTest\135\bcc000040.bmp
2011,135,data\CMATERdb\IsolatedTest\135\bcc000041.bmp
2012,135,data\CMATERdb\IsolatedTest\135\bcc000042.bmp
2013,135,data\CMATERdb\IsolatedTest\135\bcc000043.bmp
2014,135,data\CMATERdb\IsolatedTest\135\bcc000044.bmp
1994,135,data\CMATERdb\IsolatedTest\135\bcc000024.bmp
2005,135,data\CMATERdb\IsolatedTest\135\bcc000035.bmp
1993,135,data\CMATERdb\IsolatedTest\135\bcc000023.bmp
1992,135,data\CMATERdb\IsolatedTest\135\bcc000022.bmp
1991,135,data\CMATERdb\IsolatedTest\135\bcc000021.bmp
1971,135,data\CMATERdb\IsolatedTest\135\bcc000001.bmp
1972,135,data\CMATERdb\IsolatedTest\135\bcc000002.bmp
1973,135,data\CMATERdb\IsolatedTest\135\bcc000003.bmp
1974,135,data\CMATERdb\IsolatedTest\135\bcc000004.bmp
1975,135,data\CMATERdb\IsolatedTest\135\bcc000005.bmp
1976,135,data\CMATERdb\IsolatedTest\135\bcc000006.bmp
1977,135,data\CMATERdb\IsolatedTest\135\bcc000007.bmp
1978,135,data\CMATERdb\IsolatedTest\135\bcc000008.bmp
1979,135,data\CMATERdb\IsolatedTest\135\bcc000009.bmp
1980,135,data\CMATERdb\IsolatedTest\135\bcc000010.bmp
1970,135,data\CMATERdb\IsolatedTest\135\bcc000000.bmp
1982,135,data\CMATERdb\IsolatedTest\135\bcc000012.bmp
1983,135,data\CMATERdb\IsolatedTest\135\bcc000013.bmp
1984,135,data\CMATERdb\IsolatedTest\135\bcc000014.bmp
1985,135,data\CMATERdb\IsolatedTest\135\bcc000015.bmp
1986,135,data\CMATERdb\IsolatedTest\135\bcc000016.bmp
1987,135,data\CMATERdb\IsolatedTest\135\bcc000017.bmp
1988,135,data\CMATERdb\IsolatedTest\135\bcc000018.bmp
1989,135,data\CMATERdb\IsolatedTest\135\bcc000019.bmp
1990,135,data\CMATERdb\IsolatedTest\135\bcc000020.bmp
1981,135,data\CMATERdb\IsolatedTest\135\bcc000011.bmp
2047,136,data\CMATERdb\IsolatedTest\136\bcc000031.bmp
2046,136,data\CMATERdb\IsolatedTest\136\bcc000030.bmp
2045,136,data\CMATERdb\IsolatedTest\136\bcc000029.bmp
2040,136,data\CMATERdb\IsolatedTest\136\bcc000024.bmp
2043,136,data\CMATERdb\IsolatedTest\136\bcc000027.bmp
2042,136,data\CMATERdb\IsolatedTest\136\bcc000026.bmp
2041,136,data\CMATERdb\IsolatedTest\136\bcc000025.bmp
2048,136,data\CMATERdb\IsolatedTest\136\bcc000032.bmp
2044,136,data\CMATERdb\IsolatedTest\136\bcc000028.bmp
2050,136,data\CMATERdb\IsolatedTest\136\bcc000034.bmp
2055,136,data\CMATERdb\IsolatedTest\136\bcc000039.bmp
2052,136,data\CMATERdb\IsolatedTest\136\bcc000036.bmp
2053,136,data\CMATERdb\IsolatedTest\136\bcc000037.bmp
2054,136,data\CMATERdb\IsolatedTest\136\bcc000038.bmp
2056,136,data\CMATERdb\IsolatedTest\136\bcc000040.bmp
2057,136,data\CMATERdb\IsolatedTest\136\bcc000041.bmp
2058,136,data\CMATERdb\IsolatedTest\136\bcc000042.bmp
2059,136,data\CMATERdb\IsolatedTest\136\bcc000043.bmp
2060,136,data\CMATERdb\IsolatedTest\136\bcc000044.bmp
2039,136,data\CMATERdb\IsolatedTest\136\bcc000023.bmp
2051,136,data\CMATERdb\IsolatedTest\136\bcc000035.bmp
2038,136,data\CMATERdb\IsolatedTest\136\bcc000022.bmp
2049,136,data\CMATERdb\IsolatedTest\136\bcc000033.bmp
2036,136,data\CMATERdb\IsolatedTest\136\bcc000020.bmp
2037,136,data\CMATERdb\IsolatedTest\136\bcc000021.bmp
2017,136,data\CMATERdb\IsolatedTest\136\bcc000001.bmp
2018,136,data\CMATERdb\IsolatedTest\136\bcc000002.bmp
2019,136,data\CMATERdb\IsolatedTest\136\bcc000003.bmp
2020,136,data\CMATERdb\IsolatedTest\136\bcc000004.bmp
2021,136,data\CMATERdb\IsolatedTest\136\bcc000005.bmp
2022,136,data\CMATERdb\IsolatedTest\136\bcc000006.bmp
2023,136,data\CMATERdb\IsolatedTest\136\bcc000007.bmp
2024,136,data\CMATERdb\IsolatedTest\136\bcc000008.bmp
2025,136,data\CMATERdb\IsolatedTest\136\bcc000009.bmp
2016,136,data\CMATERdb\IsolatedTest\136\bcc000000.bmp
2026,136,data\CMATERdb\IsolatedTest\136\bcc000010.bmp
2027,136,data\CMATERdb\IsolatedTest\136\bcc000011.bmp
2028,136,data\CMATERdb\IsolatedTest\136\bcc000012.bmp
2029,136,data\CMATERdb\IsolatedTest\136\bcc000013.bmp
2030,136,data\CMATERdb\IsolatedTest\136\bcc000014.bmp
2031,136,data\CMATERdb\IsolatedTest\136\bcc000015.bmp
2032,136,data\CMATERdb\IsolatedTest\136\bcc000016.bmp
2033,136,data\CMATERdb\IsolatedTest\136\bcc000017.bmp
2034,136,data\CMATERdb\IsolatedTest\136\bcc000018.bmp
2035,136,data\CMATERdb\IsolatedTest\136\bcc000019.bmp
2066,137,data\CMATERdb\IsolatedTest\137\bcc000005.bmp
2067,137,data\CMATERdb\IsolatedTest\137\bcc000006.bmp
2068,137,data\CMATERdb\IsolatedTest\137\bcc000007.bmp
2073,137,data\CMATERdb\IsolatedTest\137\bcc000012.bmp
2070,137,data\CMATERdb\IsolatedTest\137\bcc000009.bmp
2071,137,data\CMATERdb\IsolatedTest\137\bcc000010.bmp
2072,137,data\CMATERdb\IsolatedTest\137\bcc000011.bmp
2069,137,data\CMATERdb\IsolatedTest\137\bcc000008.bmp
2065,137,data\CMATERdb\IsolatedTest\137\bcc000004.bmp
2061,137,data\CMATERdb\IsolatedTest\137\bcc000000.bmp
2063,137,data\CMATERdb\IsolatedTest\137\bcc000002.bmp
2062,137,data\CMATERdb\IsolatedTest\137\bcc000001.bmp
2105,137,data\CMATERdb\IsolatedTest\137\bcc000044.bmp
2100,137,data\CMATERdb\IsolatedTest\137\bcc000039.bmp
2101,137,data\CMATERdb\IsolatedTest\137\bcc000040.bmp
2102,137,data\CMATERdb\IsolatedTest\137\bcc000041.bmp
2103,137,data\CMATERdb\IsolatedTest\137\bcc000042.bmp
2104,137,data\CMATERdb\IsolatedTest\137\bcc000043.bmp
2074,137,data\CMATERdb\IsolatedTest\137\bcc000013.bmp
2064,137,data\CMATERdb\IsolatedTest\137\bcc000003.bmp
2075,137,data\CMATERdb\IsolatedTest\137\bcc000014.bmp
2085,137,data\CMATERdb\IsolatedTest\137\bcc000024.bmp
2077,137,data\CMATERdb\IsolatedTest\137\bcc000016.bmp
2097,137,data\CMATERdb\IsolatedTest\137\bcc000036.bmp
2096,137,data\CMATERdb\IsolatedTest\137\bcc000035.bmp
2095,137,data\CMATERdb\IsolatedTest\137\bcc000034.bmp
2094,137,data\CMATERdb\IsolatedTest\137\bcc000033.bmp
2093,137,data\CMATERdb\IsolatedTest\137\bcc000032.bmp
2092,137,data\CMATERdb\IsolatedTest\137\bcc000031.bmp
2091,137,data\CMATERdb\IsolatedTest\137\bcc000030.bmp
2090,137,data\CMATERdb\IsolatedTest\137\bcc000029.bmp
2089,137,data\CMATERdb\IsolatedTest\137\bcc000028.bmp
2076,137,data\CMATERdb\IsolatedTest\137\bcc000015.bmp
2088,137,data\CMATERdb\IsolatedTest\137\bcc000027.bmp
2086,137,data\CMATERdb\IsolatedTest\137\bcc000025.bmp
2106,137,data\CMATERdb\IsolatedTest\137\bcc000045.bmp
2084,137,data\CMATERdb\IsolatedTest\137\bcc000023.bmp
2083,137,data\CMATERdb\IsolatedTest\137\bcc000022.bmp
2082,137,data\CMATERdb\IsolatedTest\137\bcc000021.bmp
2081,137,data\CMATERdb\IsolatedTest\137\bcc000020.bmp
2080,137,data\CMATERdb\IsolatedTest\137\bcc000019.bmp
2079,137,data\CMATERdb\IsolatedTest\137\bcc000018.bmp
2078,137,data\CMATERdb\IsolatedTest\137\bcc000017.bmp
2087,137,data\CMATERdb\IsolatedTest\137\bcc000026.bmp
2107,137,data\CMATERdb\IsolatedTest\137\bcc000046.bmp
2099,137,data\CMATERdb\IsolatedTest\137\bcc000038.bmp
2109,137,data\CMATERdb\IsolatedTest\137\bcc000048.bmp
2098,137,data\CMATERdb\IsolatedTest\137\bcc000037.bmp
2108,137,data\CMATERdb\IsolatedTest\137\bcc000047.bmp
2110,137,data\CMATERdb\IsolatedTest\137\bcc000049.bmp
2115,138,data\CMATERdb\IsolatedTest\138\bcc000004.bmp
2114,138,data\CMATERdb\IsolatedTest\138\bcc000003.bmp
2131,138,data\CMATERdb\IsolatedTest\138\bcc000020.bmp
2130,138,data\CMATERdb\IsolatedTest\138\bcc000019.bmp
2129,138,data\CMATERdb\IsolatedTest\138\bcc000018.bmp
2128,138,data\CMATERdb\IsolatedTest\138\bcc000017.bmp
2127,138,data\CMATERdb\IsolatedTest\138\bcc000016.bmp
2126,138,data\CMATERdb\IsolatedTest\138\bcc000015.bmp
2125,138,data\CMATERdb\IsolatedTest\138\bcc000014.bmp
2124,138,data\CMATERdb\IsolatedTest\138\bcc000013.bmp
2122,138,data\CMATERdb\IsolatedTest\138\bcc000011.bmp
2121,138,data\CMATERdb\IsolatedTest\138\bcc000010.bmp
2120,138,data\CMATERdb\IsolatedTest\138\bcc000009.bmp
2119,138,data\CMATERdb\IsolatedTest\138\bcc000008.bmp
2118,138,data\CMATERdb\IsolatedTest\138\bcc000007.bmp
2117,138,data\CMATERdb\IsolatedTest\138\bcc000006.bmp
2116,138,data\CMATERdb\IsolatedTest\138\bcc000005.bmp
2132,138,data\CMATERdb\IsolatedTest\138\bcc000021.bmp
2123,138,data\CMATERdb\IsolatedTest\138\bcc000012.bmp
2134,138,data\CMATERdb\IsolatedTest\138\bcc000023.bmp
2135,138,data\CMATERdb\IsolatedTest\138\bcc000024.bmp
2111,138,data\CMATERdb\IsolatedTest\138\bcc000000.bmp
2154,138,data\CMATERdb\IsolatedTest\138\bcc000043.bmp
2153,138,data\CMATERdb\IsolatedTest\138\bcc000042.bmp
2152,138,data\CMATERdb\IsolatedTest\138\bcc000041.bmp
2151,138,data\CMATERdb\IsolatedTest\138\bcc000040.bmp
2150,138,data\CMATERdb\IsolatedTest\138\bcc000039.bmp
2149,138,data\CMATERdb\IsolatedTest\138\bcc000038.bmp
2147,138,data\CMATERdb\IsolatedTest\138\bcc000036.bmp
2146,138,data\CMATERdb\IsolatedTest\138\bcc000035.bmp
2145,138,data\CMATERdb\IsolatedTest\138\bcc000034.bmp
2144,138,data\CMATERdb\IsolatedTest\138\bcc000033.bmp
2143,138,data\CMATERdb\IsolatedTest\138\bcc000032.bmp
2142,138,data\CMATERdb\IsolatedTest\138\bcc000031.bmp
2141,138,data\CMATERdb\IsolatedTest\138\bcc000030.bmp
2140,138,data\CMATERdb\IsolatedTest\138\bcc000029.bmp
2139,138,data\CMATERdb\IsolatedTest\138\bcc000028.bmp
2138,138,data\CMATERdb\IsolatedTest\138\bcc000027.bmp
2137,138,data\CMATERdb\IsolatedTest\138\bcc000026.bmp
2136,138,data\CMATERdb\IsolatedTest\138\bcc000025.bmp
2133,138,data\CMATERdb\IsolatedTest\138\bcc000022.bmp
2148,138,data\CMATERdb\IsolatedTest\138\bcc000037.bmp
2112,138,data\CMATERdb\IsolatedTest\138\bcc000001.bmp
2156,138,data\CMATERdb\IsolatedTest\138\bcc000045.bmp
2157,138,data\CMATERdb\IsolatedTest\138\bcc000046.bmp
2158,138,data\CMATERdb\IsolatedTest\138\bcc000047.bmp
2159,138,data\CMATERdb\IsolatedTest\138\bcc000048.bmp
2160,138,data\CMATERdb\IsolatedTest\138\bcc000049.bmp
2155,138,data\CMATERdb\IsolatedTest\138\bcc000044.bmp
2113,138,data\CMATERdb\IsolatedTest\138\bcc000002.bmp
2183,139,data\CMATERdb\IsolatedTest\139\bcc000022.bmp
2182,139,data\CMATERdb\IsolatedTest\139\bcc000021.bmp
2181,139,data\CMATERdb\IsolatedTest\139\bcc000020.bmp
2179,139,data\CMATERdb\IsolatedTest\139\bcc000018.bmp
2178,139,data\CMATERdb\IsolatedTest\139\bcc000017.bmp
2177,139,data\CMATERdb\IsolatedTest\139\bcc000016.bmp
2176,139,data\CMATERdb\IsolatedTest\139\bcc000015.bmp
2175,139,data\CMATERdb\IsolatedTest\139\bcc000014.bmp
2174,139,data\CMATERdb\IsolatedTest\139\bcc000013.bmp
2171,139,data\CMATERdb\IsolatedTest\139\bcc000010.bmp
2172,139,data\CMATERdb\IsolatedTest\139\bcc000011.bmp
2184,139,data\CMATERdb\IsolatedTest\139\bcc000023.bmp
2170,139,data\CMATERdb\IsolatedTest\139\bcc000009.bmp
2169,139,data\CMATERdb\IsolatedTest\139\bcc000008.bmp
2168,139,data\CMATERdb\IsolatedTest\139\bcc000007.bmp
2167,139,data\CMATERdb\IsolatedTest\139\bcc000006.bmp
2166,139,data\CMATERdb\IsolatedTest\139\bcc000005.bmp
2165,139,data\CMATERdb\IsolatedTest\139\bcc000004.bmp
2164,139,data\CMATERdb\IsolatedTest\139\bcc000003.bmp
2163,139,data\CMATERdb\IsolatedTest\139\bcc000002.bmp
2173,139,data\CMATERdb\IsolatedTest\139\bcc000012.bmp
2185,139,data\CMATERdb\IsolatedTest\139\bcc000024.bmp
2188,139,data\CMATERdb\IsolatedTest\139\bcc000027.bmp
2187,139,data\CMATERdb\IsolatedTest\139\bcc000026.bmp
2209,139,data\CMATERdb\IsolatedTest\139\bcc000048.bmp
2208,139,data\CMATERdb\IsolatedTest\139\bcc000047.bmp
2207,139,data\CMATERdb\IsolatedTest\139\bcc000046.bmp
2206,139,data\CMATERdb\IsolatedTest\139\bcc000045.bmp
2205,139,data\CMATERdb\IsolatedTest\139\bcc000044.bmp
2204,139,data\CMATERdb\IsolatedTest\139\bcc000043.bmp
2203,139,data\CMATERdb\IsolatedTest\139\bcc000042.bmp
2202,139,data\CMATERdb\IsolatedTest\139\bcc000041.bmp
2201,139,data\CMATERdb\IsolatedTest\139\bcc000040.bmp
2200,139,data\CMATERdb\IsolatedTest\139\bcc000039.bmp
2199,139,data\CMATERdb\IsolatedTest\139\bcc000038.bmp
2198,139,data\CMATERdb\IsolatedTest\139\bcc000037.bmp
2197,139,data\CMATERdb\IsolatedTest\139\bcc000036.bmp
2196,139,data\CMATERdb\IsolatedTest\139\bcc000035.bmp
2195,139,data\CMATERdb\IsolatedTest\139\bcc000034.bmp
2194,139,data\CMATERdb\IsolatedTest\139\bcc000033.bmp
2193,139,data\CMATERdb\IsolatedTest\139\bcc000032.bmp
2192,139,data\CMATERdb\IsolatedTest\139\bcc000031.bmp
2191,139,data\CMATERdb\IsolatedTest\139\bcc000030.bmp
2190,139,data\CMATERdb\IsolatedTest\139\bcc000029.bmp
2189,139,data\CMATERdb\IsolatedTest\139\bcc000028.bmp
2186,139,data\CMATERdb\IsolatedTest\139\bcc000025.bmp
2180,139,data\CMATERdb\IsolatedTest\139\bcc000019.bmp
2161,139,data\CMATERdb\IsolatedTest\139\bcc000000.bmp
2162,139,data\CMATERdb\IsolatedTest\139\bcc000001.bmp
2288,140,data\CMATERdb\IsolatedTest\140\bcc000030.bmp
2281,140,data\CMATERdb\IsolatedTest\140\bcc000023.bmp
2283,140,data\CMATERdb\IsolatedTest\140\bcc000025.bmp
2284,140,data\CMATERdb\IsolatedTest\140\bcc000026.bmp
2285,140,data\CMATERdb\IsolatedTest\140\bcc000027.bmp
2286,140,data\CMATERdb\IsolatedTest\140\bcc000028.bmp
2287,140,data\CMATERdb\IsolatedTest\140\bcc000029.bmp
2289,140,data\CMATERdb\IsolatedTest\140\bcc000031.bmp
2290,140,data\CMATERdb\IsolatedTest\140\bcc000032.bmp
2291,140,data\CMATERdb\IsolatedTest\140\bcc000033.bmp
2292,140,data\CMATERdb\IsolatedTest\140\bcc000034.bmp
2293,140,data\CMATERdb\IsolatedTest\140\bcc000035.bmp
2294,140,data\CMATERdb\IsolatedTest\140\bcc000036.bmp
2295,140,data\CMATERdb\IsolatedTest\140\bcc000037.bmp
2296,140,data\CMATERdb\IsolatedTest\140\bcc000038.bmp
2297,140,data\CMATERdb\IsolatedTest\140\bcc000039.bmp
2298,140,data\CMATERdb\IsolatedTest\140\bcc000040.bmp
2299,140,data\CMATERdb\IsolatedTest\140\bcc000041.bmp
2300,140,data\CMATERdb\IsolatedTest\140\bcc000042.bmp
2301,140,data\CMATERdb\IsolatedTest\140\bcc000043.bmp
2280,140,data\CMATERdb\IsolatedTest\140\bcc000022.bmp
2279,140,data\CMATERdb\IsolatedTest\140\bcc000021.bmp
2282,140,data\CMATERdb\IsolatedTest\140\bcc000024.bmp
2277,140,data\CMATERdb\IsolatedTest\140\bcc000019.bmp
2258,140,data\CMATERdb\IsolatedTest\140\bcc000000.bmp
2259,140,data\CMATERdb\IsolatedTest\140\bcc000001.bmp
2260,140,data\CMATERdb\IsolatedTest\140\bcc000002.bmp
2261,140,data\CMATERdb\IsolatedTest\140\bcc000003.bmp
2262,140,data\CMATERdb\IsolatedTest\140\bcc000004.bmp
2263,140,data\CMATERdb\IsolatedTest\140\bcc000005.bmp
2264,140,data\CMATERdb\IsolatedTest\140\bcc000006.bmp
2278,140,data\CMATERdb\IsolatedTest\140\bcc000020.bmp
2266,140,data\CMATERdb\IsolatedTest\140\bcc000008.bmp
